"fiscal_year","fiscal_period","cost_center_id","gl_account","actual_amount","budget_amount","variance_amount","variance_pct"
2025,3,"CC0004","700000","11787.65","11339.91","447.74","0.03948355851148730457"
2025,3,"CC0004","702000","11109.26","11168.79","-59.53","-0.00533003127465016354"
2025,3,"CC0004","710000","5644.63","5323.06","321.57","0.06041074119021765676"
2025,3,"CC0004","720000","7121.08","6465.73","655.35","0.10135746466369613331"
2025,3,"CC0004","730000","6037.12","5336.90","700.22","0.13120350765425621616"
2025,3,"CC0005","600000","1450.95","1701.80","-250.85","-0.14740275002938065578"
2025,3,"CC0005","601000","2315.01","2352.67","-37.66","-0.01600734484649355838"
2025,3,"CC0005","602000","2661.26","2284.61","376.65","0.16486402493204529438"
2025,3,"CC0005","610000","3160.14","2932.84","227.30","0.07750167073553279415"
2025,3,"CC0005","611000","3214.44","2822.55","391.89","0.13884253600467662220"
2025,3,"CC0005","620000","3115.44","3074.32","41.12","0.01337531551692732051"
2025,3,"CC0005","630000","3777.00","3552.80","224.20","0.06310515649628462058"
2025,3,"CC0005","640000","3980.23","3438.46","541.77","0.15756181546389953642"
2025,3,"CC0005","650000","4272.51","3751.13","521.38","0.13899278350790295191"
2025,3,"CC0005","660000","4001.27","3631.43","369.84","0.10184417708726314427"
2025,3,"CC0005","670000","4225.30","3662.91","562.39","0.15353639592564381871"
2025,3,"CC0005","680000","4999.82","4344.76","655.06","0.15077012309080363472"
2025,3,"CC0005","700000","13624.77","12935.05","689.72","0.05332178847395255527"
2025,3,"CC0005","701000","14034.90","13176.00","858.90","0.06518670309653916211"
2025,3,"CC0005","702000","23837.59","14886.34","8951.25","0.60130629825732853072"
2025,3,"CC0005","710000","5959.88","5622.64","337.24","0.05997894227622611442"
2025,3,"CC0005","720000","5303.75","6079.88","-776.13","-0.12765548004236925729"
2025,3,"CC0005","730000","5975.86","6244.56","-268.70","-0.04302945283574823526"
2025,3,"CC0006","600000","1922.93","2020.91","-97.98","-0.04848310909441786126"
2025,3,"CC0006","601000","2267.41","2089.28","178.13","0.08525903660591208455"
2025,3,"CC0006","602000","2433.28","2674.39","-241.11","-0.09015513818104315377"
2025,3,"CC0006","610000","2860.82","2957.60","-96.78","-0.03272247768460914255"
2025,3,"CC0006","611000","3407.98","3348.92","59.06","0.01763553623257647241"
2025,3,"CC0006","620000","3556.18","3085.40","470.78","0.15258313346729759513"
2025,3,"CC0006","630000","3875.57","3704.51","171.06","0.04617614745269954731"
2025,3,"CC0006","650000","3328.75","3452.50","-123.75","-0.03584359160028964518"
2025,3,"CC0006","660000","3982.99","4441.71","-458.72","-0.10327554027615490430"
2025,3,"CC0006","670000","3794.94","4213.98","-419.04","-0.09944043398402460382"
2025,3,"CC0006","680000","6351.08","5324.73","1026.35","0.19275155735595983271"
2025,3,"CC0006","701000","20795.30","13755.63","7039.67","0.51176645489883051521"
2025,3,"CC0006","710000","6165.81","6615.98","-450.17","-0.06804282963370505957"
2025,3,"CC0006","720000","5909.01","5799.17","109.84","0.01894064150559476615"
2025,3,"CC0006","730000","6483.61","6043.91","439.70","0.07275091786608337980"
2025,3,"CC0007","600000","2417.07","2501.18","-84.11","-0.03362812752380876226"
2025,3,"CC0007","601000","2820.23","2412.70","407.53","0.16891034940108592034"
2025,3,"CC0007","602000","2750.92","2907.92","-157.00","-0.05399048116867038983"
2025,3,"CC0007","610000","2615.63","2655.11","-39.48","-0.01486944043749599828"
2025,3,"CC0007","611000","3861.16","3227.90","633.26","0.19618327705319247808"
2025,3,"CC0007","620000","3313.74","3236.11","77.63","0.02398867776435288046"
2025,3,"CC0007","630000","4163.63","4051.24","112.39","0.02774212339925553658"
2025,3,"CC0007","650000","3316.61","4209.72","-893.11","-0.21215425253936128769"
2025,3,"CC0007","660000","3429.10","4307.37","-878.27","-0.20389936318449541135"
2025,3,"CC0007","670000","4949.33","4960.31","-10.98","-0.00221357132921127913"
2025,3,"CC0007","680000","4519.82","5506.91","-987.09","-0.17924571129726107745"
2025,3,"CC0007","700000","13661.76","13360.35","301.41","0.02256003772356263122"
2025,3,"CC0007","701000","12435.84","14892.19","-2456.35","-0.16494216095819352291"
2025,3,"CC0007","710000","5706.00","6284.42","-578.42","-0.09204031557407047906"
2025,3,"CC0007","720000","5465.46","6258.10","-792.64","-0.12665825090682475512"
2025,3,"CC0007","730000","6586.86","6394.97","191.89","0.03000639565158241555"
2025,3,"CC0008","600000","2237.97","2310.08","-72.11","-0.03121536916470425267"
2025,3,"CC0008","601000","3058.72","2875.61","183.11","0.06367692420043051735"
2025,3,"CC0008","602000","3340.98","2740.34","600.64","0.21918448075786216309"
2025,3,"CC0008","610000","3555.80","3172.00","383.80","0.12099621689785624212"
2025,3,"CC0008","611000","3186.61","3516.07","-329.46","-0.09370120617621378414"
2025,3,"CC0008","620000","3678.84","3652.55","26.29","0.00719771118807408523"
2025,3,"CC0008","630000","4715.34","4328.01","387.33","0.08949378582766675678"
2025,3,"CC0008","640000","3384.28","4274.98","-890.70","-0.20835185193848860112"
2025,3,"CC0008","650000","4448.77","4497.01","-48.24","-0.01072712758032559412"
2025,3,"CC0008","660000","3609.75","4723.63","-1113.88","-0.23581017141478058188"
2025,3,"CC0008","670000","4998.67","5479.04","-480.37","-0.08767411809368064478"
2025,3,"CC0008","680000","5731.40","5505.68","225.72","0.04099766059778265355"
2025,3,"CC0008","700000","19496.25","13790.46","5705.79","0.41374907000926727607"
2025,3,"CC0008","701000","20506.63","18619.32","1887.31","0.10136299284828876672"
2025,3,"CC0008","702000","15224.84","15602.20","-377.36","-0.02418633269667098230"
2025,3,"CC0008","710000","7876.09","7260.50","615.59","0.08478617175125680050"
2025,3,"CC0008","720000","6552.68","6944.99","-392.31","-0.05648820228682834677"
2025,3,"CC0008","730000","7437.22","7396.05","41.17","0.00556648481283928584"
2025,3,"CC0009","600000","2438.58","2459.80","-21.22","-0.00862671761931864379"
2025,3,"CC0009","601000","2677.99","2709.02","-31.03","-0.01145432665687222686"
2025,3,"CC0009","602000","3198.14","3030.83","167.31","0.05520270025042645084"
2025,3,"CC0009","610000","2600.91","2992.89","-391.98","-0.13097039984763890420"
2025,3,"CC0009","611000","2987.60","3632.02","-644.42","-0.17742743707358439656"
2025,3,"CC0009","630000","4162.73","4871.12","-708.39","-0.14542651382023025505"
2025,3,"CC0009","650000","3679.11","3926.64","-247.53","-0.06303862844569402848"
2025,3,"CC0009","660000","4672.73","5082.35","-409.62","-0.08059657441931390007"
2025,3,"CC0009","670000","5241.67","5788.68","-547.01","-0.09449650006564536302"
2025,3,"CC0009","680000","5747.80","5335.94","411.86","0.07718602533011990390"
2025,3,"CC0009","702000","12951.45","17067.91","-4116.46","-0.24118125769353131110"
2025,3,"CC0009","710000","6991.07","6926.93","64.14","0.00925951323313502518"
2025,3,"CC0009","720000","5617.37","6095.45","-478.08","-0.07843227325300018867"
2025,3,"CC0009","730000","4848.31","6775.83","-1927.52","-0.28446994685521921300"
2025,3,"CC0010","600000","2397.15","2620.35","-223.20","-0.08517946075905890434"
2025,3,"CC0010","601000","3232.21","2830.65","401.56","0.14186140992351580026"
2025,3,"CC0010","602000","3563.20","3336.38","226.82","0.06798386274944700544"
2025,3,"CC0010","610000","2781.26","3198.03","-416.77","-0.13032085377560560720"
2025,3,"CC0010","611000","4646.74","4070.23","576.51","0.14164064438618947824"
2025,3,"CC0010","620000","3652.56","4704.77","-1052.21","-0.22364748967537201606"
2025,3,"CC0010","630000","3795.61","3853.26","-57.65","-0.01496135739607501181"
2025,3,"CC0010","640000","5071.69","4933.74","137.95","0.02796053298309193431"
2025,3,"CC0010","650000","5938.65","5759.01","179.64","0.03119286127303130226"
2025,3,"CC0010","660000","6132.16","5526.23","605.93","0.10964617831686339512"
2025,3,"CC0010","680000","6487.95","6014.84","473.11","0.07865712138643754447"
2025,3,"CC0010","700000","14706.67","16178.25","-1471.58","-0.09096039435662077172"
2025,3,"CC0010","710000","7642.94","7471.15","171.79","0.02299378275098211119"
2025,3,"CC0010","720000","6147.32","6868.44","-721.12","-0.10499036171241213434"
2025,3,"CC0010","730000","8234.50","8055.34","179.16","0.02224114686655063598"
2025,3,"CC0011","600000","2188.38","2462.78","-274.40","-0.11141880314116567456"
2025,3,"CC0011","601000","4273.51","3145.36","1128.15","0.35867118549228069283"
2025,3,"CC0011","602000","3606.50","3263.17","343.33","0.10521364194939276838"
2025,3,"CC0011","610000","4571.92","4137.89","434.03","0.10489162350859979361"
2025,3,"CC0011","611000","4623.39","4147.48","475.91","0.11474678600017359939"
2025,3,"CC0011","630000","5682.56","4406.13","1276.43","0.28969413067703404121"
2025,3,"CC0011","650000","5233.45","4917.63","315.82","0.06422199311456941657"
2025,3,"CC0011","660000","5255.75","5472.62","-216.87","-0.03962818540296969276"
2025,3,"CC0011","680000","7163.04","5940.51","1222.53","0.20579546200578738189"
2025,3,"CC0011","700000","18642.41","15681.10","2961.31","0.18884580801091760144"
2025,3,"CC0011","701000","17257.44","16975.87","281.57","0.01658648422731795189"
2025,3,"CC0011","710000","7274.59","6628.49","646.10","0.09747318016622186954"
2025,3,"CC0011","720000","8282.86","7056.59","1226.27","0.17377656913608414262"
2025,3,"CC0011","730000","11398.04","9428.88","1969.16","0.20884346815316347223"
2025,3,"CC0012","600000","4104.82","2733.35","1371.47","0.50175425759599026835"
2025,3,"CC0012","601000","3070.20","3301.49","-231.29","-0.07005624733075066107"
2025,3,"CC0012","602000","3423.49","3740.46","-316.97","-0.08474091421910674088"
2025,3,"CC0012","610000","4501.43","4102.99","398.44","0.09710966880250743970"
2025,3,"CC0012","611000","3670.20","3719.50","-49.30","-0.01325446968678585831"
2025,3,"CC0012","630000","4769.81","4276.92","492.89","0.11524414765766018537"
2025,3,"CC0012","640000","5049.77","4581.69","468.08","0.10216317559677760826"
2025,3,"CC0012","650000","4351.60","5121.94","-770.34","-0.15040004373342913037"
2025,3,"CC0012","660000","5661.35","5435.80","225.55","0.04149343242944920711"
2025,3,"CC0012","670000","6457.34","6946.51","-489.17","-0.07041953441368399383"
2025,3,"CC0012","680000","7431.08","7887.48","-456.40","-0.05786385512229508030"
2025,3,"CC0012","700000","16696.08","16565.77","130.31","0.00786622052581920430"
2025,3,"CC0012","701000","19620.20","19046.52","573.68","0.03011993792041800812"
2025,3,"CC0012","710000","9183.92","7547.48","1636.44","0.21681938872312347962"
2025,3,"CC0012","720000","8795.24","8448.19","347.05","0.04107980526006162267"
2025,3,"CC0012","730000","11913.02","8913.14","2999.88","0.33656825765106348604"
2025,4,"CC0001","600000","1066.33","1477.22","-410.89","-0.27815085092267908639"
2025,4,"CC0001","601000","2438.36","1568.71","869.65","0.55437270113660268628"
2025,4,"CC0001","602000","2213.85","1622.06","591.79","0.36483853864838538648"
2025,4,"CC0001","610000","2253.53","2052.01","201.52","0.09820614909284067816"
2025,4,"CC0001","611000","1972.72","2119.77","-147.05","-0.06937073361732640805"
2025,4,"CC0001","620000","1678.49","2431.61","-753.12","-0.30972072001677900650"
2025,4,"CC0001","630000","1947.98","2177.07","-229.09","-0.10522858704589195570"
2025,4,"CC0001","650000","2903.08","2626.34","276.74","0.10537097253211693840"
2025,4,"CC0001","660000","2514.61","2714.18","-199.57","-0.07352865322123072162"
2025,4,"CC0001","670000","2786.98","3222.20","-435.22","-0.13506920737384395754"
2025,4,"CC0001","680000","2976.32","3594.02","-617.70","-0.17186882655077044646"
2025,4,"CC0001","700000","9128.17","9415.76","-287.59","-0.03054347179622250355"
2025,4,"CC0001","701000","9344.57","10077.94","-733.37","-0.07276983192993806274"
2025,4,"CC0001","702000","9597.59","11368.58","-1770.99","-0.15577934975168402738"
2025,4,"CC0001","710000","3501.31","4017.86","-516.55","-0.12856346413264772789"
2025,4,"CC0001","720000","4632.78","4049.53","583.25","0.14402906016253738088"
2025,4,"CC0001","730000","4405.25","4030.45","374.80","0.09299209765658921460"
2025,4,"CC0002","600000","1683.54","1659.26","24.28","0.01463302918168340103"
2025,4,"CC0002","601000","2177.56","1929.48","248.08","0.12857350166884341895"
2025,4,"CC0002","602000","1732.21","1932.68","-200.47","-0.10372643169070927417"
2025,4,"CC0002","610000","2692.73","2347.73","345.00","0.14695045852802494324"
2025,4,"CC0002","611000","2361.48","1946.08","415.40","0.21345473978459261695"
2025,4,"CC0002","620000","2722.33","2486.97","235.36","0.09463724934357873235"
2025,4,"CC0002","630000","3163.38","2523.93","639.45","0.25335488702143086377"
2025,4,"CC0002","640000","2833.16","2849.43","-16.27","-0.00570991391260708282"
2025,4,"CC0002","650000","3048.47","2949.94","98.53","0.03340067933585089866"
2025,4,"CC0002","660000","3253.28","3240.94","12.34","0.00380753731941967454"
2025,4,"CC0002","670000","3555.64","3211.20","344.44","0.10726208271051320379"
2025,4,"CC0002","680000","3987.28","3887.33","99.95","0.02571173530418050436"
2025,4,"CC0002","700000","13270.40","9433.16","3837.24","0.40678203274406455525"
2025,4,"CC0002","701000","10500.76","11732.04","-1231.28","-0.10495020473847685484"
2025,4,"CC0002","710000","4166.01","4184.97","-18.96","-0.00453049842651201801"
2025,4,"CC0002","720000","5279.59","4441.17","838.42","0.18878358630721183832"
2025,4,"CC0002","730000","4853.77","4409.55","444.22","0.10074043836672676350"
2025,4,"CC0003","600000","1434.72","1566.38","-131.66","-0.08405367790702128475"
2025,4,"CC0003","601000","1916.86","1743.11","173.75","0.09967816144706874494"
2025,4,"CC0003","602000","1983.10","1998.30","-15.20","-0.00760646549567132062"
2025,4,"CC0003","610000","2071.37","2111.87","-40.50","-0.01917731678559759834"
2025,4,"CC0003","611000","2020.71","2189.60","-168.89","-0.07713280964559736938"
2025,4,"CC0003","620000","3224.89","2753.61","471.28","0.17114987234938862076"
2025,4,"CC0003","630000","2436.21","3298.11","-861.90","-0.26133148985327960559"
2025,4,"CC0003","640000","3265.65","3176.83","88.82","0.02795868837803722579"
2025,4,"CC0003","650000","2961.29","3386.17","-424.88","-0.12547509428055886149"
2025,4,"CC0003","660000","3001.15","3432.59","-431.44","-0.12568934827637439951"
2025,4,"CC0003","670000","3574.88","3933.67","-358.79","-0.09120998965342796930"
2025,4,"CC0003","680000","4033.80","4006.43","27.37","0.00683151833427764868"
2025,4,"CC0003","700000","11749.89","10631.97","1117.92","0.10514702355254952751"
2025,4,"CC0003","701000","10223.12","10738.84","-515.72","-0.04802380890301000853"
2025,4,"CC0003","702000","9683.52","10932.67","-1249.15","-0.11425845653440559351"
2025,4,"CC0003","710000","4799.67","4870.62","-70.95","-0.01456693398376387400"
2025,4,"CC0003","720000","4900.77","5374.82","-474.05","-0.08819830245477988100"
2025,4,"CC0003","730000","3891.86","4734.57","-842.71","-0.17799082070811076824"
2025,4,"CC0004","600000","1452.11","1874.28","-422.17","-0.22524382696288708197"
2025,4,"CC0004","601000","2005.73","1878.89","126.84","0.06750794351984416331"
2025,4,"CC0004","602000","2406.66","2208.73","197.93","0.08961258279644863791"
2025,4,"CC0004","610000","2750.10","2342.63","407.47","0.17393698535406786390"
2025,4,"CC0004","611000","2706.83","2824.96","-118.13","-0.04181652129587675578"
2025,4,"CC0004","630000","3376.34","3379.45","-3.11","-0.00092026809096154700"
2025,4,"CC0004","640000","2936.31","3168.35","-232.04","-0.07323685830163965471"
2025,4,"CC0004","650000","2586.35","3200.94","-614.59","-0.19200297412635038457"
2025,4,"CC0004","660000","3256.24","3849.69","-593.45","-0.15415526964508830581"
2025,4,"CC0004","680000","3681.97","4296.43","-614.46","-0.14301641129961386547"
2025,4,"CC0004","700000","16107.28","13135.18","2972.10","0.22627021479720871735"
2025,4,"CC0004","701000","8156.03","12047.41","-3891.38","-0.32300552566900271511"
2025,4,"CC0004","702000","11092.73","12069.59","-976.86","-0.08093564073013250657"
2025,4,"CC0004","710000","5761.31","5539.71","221.60","0.04000209397242815960"
2025,4,"CC0004","720000","5789.12","5435.38","353.74","0.06508100629578796699"
2025,4,"CC0004","730000","5720.92","5610.99","109.93","0.01959190802336129631"
2025,4,"CC0005","600000","2081.94","2071.55","10.39","0.00501556805290724337"
2025,4,"CC0005","601000","2557.97","2497.13","60.84","0.02436396983737330455"
2025,4,"CC0005","602000","2313.09","2458.84","-145.75","-0.05927591872590327146"
2025,4,"CC0005","610000","2620.12","2632.66","-12.54","-0.00476324325966892800"
2025,4,"CC0005","611000","2304.84","3236.24","-931.40","-0.28780312955775838628"
2025,4,"CC0005","620000","3762.77","3038.63","724.14","0.23831134425711587130"
2025,4,"CC0005","630000","5633.53","3351.12","2282.41","0.68108871064002482752"
2025,4,"CC0005","640000","3912.57","3684.39","228.18","0.06193155447713189972"
2025,4,"CC0005","650000","3387.68","3398.08","-10.40","-0.00306055184103964592"
2025,4,"CC0005","660000","3500.34","3543.91","-43.57","-0.01229433027362433019"
